lead_id,created_at,first_name,last_name,email,phone,country,source,campaign,funnel_type,landing_page,utm_source,utm_medium,utm_campaign,assigned_setter,assigned_closer,current_stage,lead_score,contacted_at,first_response_at,booking_id,sale_id
lead_a007875b74f8,2026-05-28T19:35:15,Benjamin,Lowery,ihorton@example.net,279-010-4328 x986,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Jordan Lee,Casey Bennett,New Lead,43,2026-05-28T21:17:15,2026-05-28T20:29:15,,
lead_39be07104644,2026-01-04T18:19:57,Kimberly,Young,williamsrobert@example.net,111-798-0893 x246,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Morgan Reed,New Lead,75,2026-01-04T20:42:57,2026-01-04T18:33:57,,
lead_2e58953bc748,2026-05-27T10:58:53,Christina,Allen,qlopez@example.org,(651) 888-8806 x706,Mexico,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Alex Morgan,Morgan Reed,New Lead,79,2026-05-27T11:10:53,2026-05-27T11:25:53,,
lead_c93ace95bd79,2026-01-25T12:13:56,Jon,Smith,cooperjessica@example.net,895.205.8527,United States,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Taylor Brooks,Morgan Reed,New Lead,66,2026-01-25T14:19:56,2026-01-25T13:01:56,,
lead_b79615d0b7e4,2026-05-29T22:00:15,Crystal,Cain,baldwinsherry@example.org,1-830-305-4868,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Riley Carter,New Lead,33,2026-05-29T23:39:15,2026-05-29T22:16:15,,
lead_fc3f8db104e6,2026-03-02T09:32:47,Jon,Mullins,justinatkins@example.org,1 (841) 566-7652,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Riley Carter,New Lead,81,2026-03-02T10:04:47,2026-03-02T09:55:47,,
lead_fdbaf3fc1b89,2026-03-19T00:32:37,Heather,Richardson,laurie61@example.com,784 511 5447,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Taylor Brooks,Riley Carter,New Lead,47,2026-03-19T01:27:37,2026-03-19T01:11:37,,
lead_b72f7c76a7b0,2026-05-31T00:01:18,Garrett,Wallace,wwilliams@example.net,+1 (840) 165-8202,Mexico,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Morgan Reed,New Lead,63,2026-05-31T01:23:18,2026-05-31T00:39:18,,
lead_2aee97cdba3d,2026-03-09T10:05:12,Austin,Jones,michael90@example.net,775 571 9285,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Morgan Reed,New Lead,70,2026-03-09T12:26:12,2026-03-09T10:21:12,,
lead_7414599ada46,2026-01-03T10:57:47,Leonard,Ramirez,johnsonjacob@example.net,+1 (481) 447-3947,Mexico,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Alex Morgan,Casey Bennett,New Lead,39,2026-01-03T12:49:47,2026-01-03T11:31:47,,
lead_6cd044e1f437,2026-05-18T08:17:49,David,Farrell,tthompson@example.com,655.188.4422,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Taylor Brooks,Riley Carter,New Lead,66,2026-05-18T09:01:49,2026-05-18T09:01:49,,
lead_608dc9be1b36,2026-04-30T14:21:34,William,Martinez,laurayoung@example.com,258-957-8291,United States,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Jordan Lee,Casey Bennett,New Lead,73,2026-04-30T16:43:34,2026-04-30T15:39:34,,
lead_48b88999a878,2026-03-04T14:02:53,Kyle,Key,xfox@example.com,325.177.8528,Mexico,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Casey Bennett,New Lead,52,2026-03-04T15:09:53,2026-03-04T14:12:53,,
lead_9f2bcc2cbf57,2026-05-26T17:28:22,Katrina,Anderson,guerraapril@example.com,925 358 4143,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Casey Bennett,New Lead,75,2026-05-26T19:31:22,2026-05-26T18:18:22,,
lead_6034b500fe34,2026-06-15T05:43:39,Joshua,Weber,shawgary@example.net,529 959 0010,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Casey Bennett,New Lead,100,2026-06-15T07:11:39,2026-06-15T06:33:39,,
lead_b3b2c1f4c438,2026-02-24T07:18:10,Debra,Wang,bmontgomery@example.com,(844) 736-4710 x276,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Riley Carter,New Lead,85,2026-02-24T09:55:10,2026-02-24T08:10:10,,
lead_b9d750ff2b18,2026-01-17T14:59:07,Steven,Peterson,larryhiggins@example.net,1 (262) 588-1537,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Riley Carter,New Lead,67,2026-01-17T16:05:07,2026-01-17T16:10:07,,
lead_cd88092a3e76,2026-05-06T10:07:32,Joseph,Wright,williamssonia@example.net,+1 (832) 595-3278,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Morgan Reed,New Lead,79,2026-05-06T12:17:32,2026-05-06T10:32:32,,
lead_df815279b57b,2026-05-15T07:57:42,Victor,Parker,davisphillip@example.com,(539) 500-4797,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Casey Bennett,New Lead,53,2026-05-15T09:04:42,2026-05-15T08:14:42,,
lead_18ad5373c8cb,2026-03-24T14:59:29,Amanda,Boone,qanderson@example.net,1 (965) 060-9835,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Casey Bennett,New Lead,59,2026-03-24T17:24:29,2026-03-24T15:21:29,,
lead_bc401b691a23,2026-02-14T18:23:06,Keith,Hughes,rduran@example.net,921.655.8523,United States,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Morgan Reed,New Lead,25,2026-02-14T18:58:06,2026-02-14T21:53:06,,
lead_06be23dc7006,2026-02-07T04:38:44,Richard,Williams,taylormason@example.com,(672) 982-5952 x694,United States,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Riley Carter,New Lead,41,2026-02-07T05:38:44,2026-02-07T05:35:44,,
lead_0a81e5e94afd,2026-01-20T12:29:08,William,Hicks,terickson@example.com,555-169-4097,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Morgan Reed,New Lead,75,2026-01-20T13:23:08,2026-01-20T12:51:08,,
lead_5ba4c53ece0b,2026-04-14T17:14:59,Tammy,Patton,jennifersilva@example.org,(396) 230-9130 x756,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Riley Carter,New Lead,40,2026-04-14T17:51:59,2026-04-14T17:48:59,,
lead_0167e320fb46,2026-05-04T20:41:16,Robert,Harris,vsalas@example.net,328-385-7865,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Riley Carter,New Lead,68,2026-05-04T22:51:16,2026-05-04T20:59:16,,
lead_0e5b95129bc4,2026-03-27T12:44:00,Steve,Patel,erica49@example.com,(634) 843-4437,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Casey Bennett,New Lead,61,2026-03-27T14:16:00,2026-03-27T13:02:00,,
lead_983e8769dfc5,2026-01-23T03:41:04,Timothy,Castro,keith98@example.com,+1 (852) 404-1574,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Alex Morgan,Riley Carter,New Lead,47,2026-01-23T04:02:04,2026-01-23T04:15:04,,
lead_c39b6093198a,2026-01-30T11:05:56,Jason,Clayton,sarah42@example.org,(830) 833-0165,Mexico,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Jordan Lee,Morgan Reed,New Lead,75,2026-01-30T11:48:56,2026-01-30T14:09:56,,
lead_497ac5c3c6ab,2026-04-19T08:48:31,Craig,Townsend,oconnelltiffany@example.org,+1 (477) 345-4019,United States,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Taylor Brooks,Morgan Reed,New Lead,60,2026-04-19T10:39:31,2026-04-19T08:54:31,,
lead_286ac1799b1d,2026-03-29T11:32:58,Amanda,Sharp,gentrygregory@example.org,267-240-0499,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Casey Bennett,New Lead,81,2026-03-29T13:30:58,2026-03-29T11:51:58,,
lead_2ae04679629f,2026-01-12T16:41:36,Sarah,Rogers,ihays@example.net,628-743-1527 x420,France,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Morgan Reed,New Lead,55,2026-01-12T19:22:36,2026-01-12T16:58:36,,
lead_c854d4ac335f,2026-05-09T05:49:05,Krystal,Bradley,gregorychase@example.com,+1 (485) 161-2275,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Alex Morgan,Riley Carter,New Lead,81,2026-05-09T06:14:05,2026-05-09T06:38:05,,
lead_328a69d4a8ae,2026-03-21T07:49:47,Adam,Reyes,vmolina@example.com,945-301-7426,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Casey Bennett,New Lead,52,2026-03-21T09:49:47,2026-03-21T08:01:47,,
lead_a9758f6650f6,2026-05-18T06:39:10,Sandra,Barron,hannah45@example.net,(832) 727-9568,United States,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Morgan Reed,New Lead,47,2026-05-18T07:56:10,2026-05-18T07:01:10,,
lead_5906c81d61d0,2026-06-02T23:32:40,Katherine,Pham,kathleenbecker@example.net,987.851.9108,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Alex Morgan,Casey Bennett,New Lead,72,2026-06-03T02:17:40,2026-06-03T01:47:40,,
lead_f48c0863d651,2026-05-06T18:11:47,James,Herrera,markmeyer@example.org,(797) 187-0728,Mexico,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Morgan Reed,New Lead,72,2026-05-06T18:54:47,2026-05-06T18:23:47,,
lead_31772c381fb4,2026-04-26T13:06:22,Stephen,Brown,tchambers@example.net,264-039-1065,Mexico,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Morgan Reed,New Lead,72,2026-04-26T15:36:22,2026-04-26T16:06:22,,
lead_124b9a9aa03e,2026-05-16T20:59:43,Amber,Brown,andersenthomas@example.com,+1 (922) 656-7661,Mexico,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Riley Carter,New Lead,50,2026-05-16T22:47:43,2026-05-16T21:08:43,,
lead_6545baa79dd9,2026-04-27T03:03:10,Dean,Dalton,whiteamanda@example.net,430 047 8686,Mexico,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Casey Bennett,New Lead,45,2026-04-27T03:18:10,2026-04-27T04:34:10,,
lead_bacba90ee471,2026-01-18T17:36:50,John,Reed,jacob10@example.net,+1 (190) 331-1907,France,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Riley Carter,New Lead,69,2026-01-18T18:39:50,2026-01-18T18:23:50,,
lead_d4cf03bd8cda,2026-04-22T21:30:20,John,Williams,nyoung@example.org,584 395 9953,United States,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Alex Morgan,Casey Bennett,New Lead,56,2026-04-22T21:45:20,2026-04-22T21:45:20,,
lead_72943cf9d415,2026-06-27T21:12:31,Nancy,Odom,roberthill@example.net,768 705 6856,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Casey Bennett,New Lead,41,2026-06-27T22:28:31,2026-06-27T21:14:31,,
lead_bd2b5b5ec773,2026-01-18T17:13:13,Edward,Bennett,oallen@example.com,470 866 8826,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Jordan Lee,Casey Bennett,New Lead,47,2026-01-18T19:18:13,2026-01-18T17:40:13,,
lead_4b7605b027cc,2026-03-06T00:59:47,Jonathan,Rivera,nielsenmelanie@example.org,(830) 469-9013 x983,United States,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Jordan Lee,Riley Carter,New Lead,43,2026-03-06T02:49:47,2026-03-06T03:01:47,,
lead_688e86d74bcb,2026-03-30T07:38:32,Jason,Meadows,susan03@example.org,773.936.3854,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Jordan Lee,Morgan Reed,New Lead,59,2026-03-30T08:05:32,2026-03-30T08:01:32,,
lead_350b184039d1,2026-06-17T22:46:31,Steven,Wong,jose87@example.com,375.355.6093,Mexico,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Alex Morgan,Riley Carter,New Lead,33,2026-06-18T01:02:31,2026-06-18T00:30:31,,
lead_2f1da38504ce,2026-03-22T05:52:23,Allen,Tran,mphillips@example.com,(869) 378-5477,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Riley Carter,New Lead,67,2026-03-22T06:10:23,2026-03-22T07:15:23,,
lead_328c83414c87,2026-05-28T13:48:45,Gary,Norton,donaldpayne@example.org,(408) 010-0623 x120,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Morgan Reed,New Lead,75,2026-05-28T14:06:45,2026-05-28T14:03:45,,
lead_da3ae64c048f,2026-06-21T01:02:33,William,Brooks,bhopkins@example.org,(286) 008-4840 x862,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Taylor Brooks,Riley Carter,New Lead,47,2026-06-21T03:11:33,2026-06-21T01:40:33,,
lead_4ec942326c58,2026-03-02T08:12:02,Samantha,Warren,jamesfox@example.com,1-261-567-9334,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Morgan Reed,New Lead,61,2026-03-02T10:38:02,2026-03-02T08:47:02,,
lead_aede3c648202,2026-03-31T14:30:10,Desiree,Garrison,davisnicholas@example.net,400-217-6591 x803,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Casey Bennett,New Lead,68,2026-03-31T15:05:10,2026-03-31T15:06:10,,
lead_ad173691bfc8,2026-04-09T19:30:55,Rachel,Schwartz,enelson@example.net,1-789-025-0392,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Jordan Lee,Casey Bennett,New Lead,36,2026-04-09T20:44:55,2026-04-09T21:27:55,,
lead_be76eef3c444,2026-01-29T02:04:49,Sarah,Evans,ashleyatkinson@example.net,(756) 218-5016 x315,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Riley Carter,New Lead,24,2026-01-29T03:47:49,2026-01-29T05:06:49,,
lead_1a98ccad3aeb,2026-06-17T18:39:26,Tanya,Nguyen,kristen77@example.org,1 (486) 629-6194,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Casey Bennett,New Lead,77,2026-06-17T19:01:26,2026-06-17T19:08:26,,
lead_715cf2d9888f,2026-06-09T08:02:15,Jennifer,Miller,normanbowers@example.org,+1 (255) 110-4754,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Jordan Lee,Riley Carter,New Lead,47,2026-06-09T08:07:15,2026-06-09T08:43:15,,
lead_4af95f2e380d,2026-06-18T00:24:23,David,Lopez,ghawkins@example.com,101.581.9956,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Casey Bennett,New Lead,49,2026-06-18T01:07:23,2026-06-18T00:52:23,,
lead_54dc21f7f429,2026-03-15T05:55:34,Kelly,Hughes,hardyanita@example.org,(526) 224-4472 x126,Mexico,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Riley Carter,New Lead,71,2026-03-15T07:56:34,2026-03-15T06:15:34,,
lead_47f1fb12b98b,2026-02-15T08:28:47,Robert,Washington,wardsheryl@example.net,699-371-2406 x596,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Casey Bennett,New Lead,46,2026-02-15T10:18:47,2026-02-15T09:12:47,,
lead_831d740965be,2026-03-16T23:15:26,Scott,Jordan,kevinmorrison@example.net,(675) 265-4793,United States,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Taylor Brooks,Morgan Reed,New Lead,72,2026-03-17T02:09:26,2026-03-17T00:23:26,,
lead_23ed9c37a7cc,2026-01-25T12:21:00,Nicholas,Velasquez,kdiaz@example.org,(428) 073-7416 x724,France,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Morgan Reed,New Lead,67,2026-01-25T14:34:00,2026-01-25T13:24:00,,
lead_37f2d4c0694c,2026-01-20T08:41:24,Johnny,Moore,emccormick@example.com,496-886-8058 x911,Mexico,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Riley Carter,New Lead,58,2026-01-20T11:00:24,2026-01-20T08:58:24,,
lead_bc2de3db8846,2026-01-30T23:22:31,Diane,Kelly,hartdeanna@example.net,+1 (956) 101-4388,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Casey Bennett,New Lead,66,2026-01-30T23:46:31,2026-01-31T00:22:31,,
lead_8ab0bb4e6dc8,2026-05-07T04:27:29,Beverly,Johnston,dbrooks@example.net,(625) 071-4611 x254,Mexico,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Taylor Brooks,Riley Carter,New Lead,69,2026-05-07T04:52:29,2026-05-07T04:59:29,,
lead_e661c34b2ee2,2026-05-02T17:05:45,Stanley,Clark,gbailey@example.com,951-401-0512 x382,Mexico,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Alex Morgan,Riley Carter,New Lead,47,2026-05-02T19:14:45,2026-05-02T18:37:45,,
lead_dcb16cc5b94d,2026-05-13T21:31:59,Ethan,Castro,zhall@example.net,726 609 3796,France,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Morgan Reed,New Lead,54,2026-05-13T22:49:59,2026-05-13T22:22:59,,
lead_7dd73950e1b0,2026-05-28T15:34:46,Adam,Lewis,karen19@example.org,(725) 537-1478 x596,United States,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Alex Morgan,Casey Bennett,New Lead,75,2026-05-28T18:21:46,2026-05-28T16:01:46,,
lead_6e45178e71b8,2026-06-25T10:15:40,Brenda,Bailey,rwilliamson@example.net,1-399-125-1341,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Casey Bennett,New Lead,70,2026-06-25T10:27:40,2026-06-25T11:19:40,,
lead_77051845d17d,2026-01-29T06:24:15,Nathaniel,Thomas,ibarnes@example.net,+1 (362) 782-8274,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Taylor Brooks,Riley Carter,New Lead,57,2026-01-29T07:31:15,2026-01-29T07:58:15,,
lead_963147690e5d,2026-02-03T23:52:56,Jacob,Wilkinson,glennstephanie@example.com,836 887 6767,United States,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Riley Carter,New Lead,62,2026-02-04T00:17:56,2026-02-04T00:49:56,,
lead_3ea4c8c83e95,2026-06-27T06:05:29,Gary,Cunningham,kellyhill@example.net,1-527-978-8191,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Jordan Lee,Riley Carter,New Lead,65,2026-06-27T08:39:29,2026-06-27T06:47:29,,
lead_80fde34a90c4,2026-05-10T11:42:10,Kimberly,Morrow,amber07@example.net,(861) 340-7451,Mexico,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Casey Bennett,New Lead,67,2026-05-10T11:49:10,2026-05-10T12:17:10,,
lead_080605c07e35,2026-01-15T08:13:17,Michelle,Wilson,jasonrojas@example.net,1 (696) 292-3309,Mexico,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Taylor Brooks,Casey Bennett,New Lead,100,2026-01-15T10:11:17,2026-01-15T08:30:17,,
lead_1796f7931bc0,2026-05-15T01:05:38,Amanda,Carlson,mariopadilla@example.com,1-381-260-4223,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Jordan Lee,Morgan Reed,New Lead,48,2026-05-15T02:14:38,2026-05-15T01:19:38,,
lead_d2ab574d6a0f,2026-01-21T17:02:24,Jennifer,Poole,kburns@example.net,1-866-711-6845,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Jordan Lee,Riley Carter,New Lead,69,2026-01-21T18:07:24,2026-01-21T18:25:24,,
lead_ba5f65762e91,2026-02-27T07:52:30,Stephanie,Murphy,meltonmelanie@example.org,951-863-6374 x545,France,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Taylor Brooks,Casey Bennett,New Lead,67,2026-02-27T08:02:30,2026-02-27T08:46:30,,
lead_29c91df0e2e7,2026-06-17T23:30:22,Becky,Knight,rkramer@example.org,417-012-7706,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Riley Carter,New Lead,43,2026-06-18T02:30:22,2026-06-18T00:02:22,,
lead_72200b2b2cd7,2026-05-31T15:12:53,Wendy,Blankenship,erik41@example.net,1 (241) 520-6436,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Morgan Reed,New Lead,56,2026-05-31T16:15:53,2026-05-31T15:47:53,,
